timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count,memory_mb,memory_pct,memory_rate_mb_per_min,latency_rate_ms_per_min,gc_rate_ms_per_min,memory_mb_rolling_mean_1h,memory_mb_rolling_std_1h,memory_mb_rolling_zscore,memory_mb_rolling_mad_score,memory_pct_rolling_mean_1h,memory_pct_rolling_std_1h,memory_pct_rolling_zscore,memory_pct_rolling_mad_score,jvm_gc_pause_ms_avg_rolling_mean_1h,jvm_gc_pause_ms_avg_rolling_std_1h,jvm_gc_pause_ms_avg_rolling_zscore,jvm_gc_pause_ms_avg_rolling_mad_score,http_p99_latency_ms_rolling_mean_1h,http_p99_latency_ms_rolling_std_1h,http_p99_latency_ms_rolling_zscore,http_p99_latency_ms_rolling_mad_score,http_5xx_rate_rolling_mean_1h,http_5xx_rate_rolling_std_1h,http_5xx_rate_rolling_zscore,http_5xx_rate_rolling_mad_score
2026-06-01 00:05:30+00:00,424957022,2147483648,17.14,42.37,30.0,0.65,52.3,0,405.27059745788574,19.788603391498327,-35.5899715423584,-63.0,-1.6000000000000085,405.08737937609357,53.706855742769456,0.003411446811738617,,19.779657196098317,2.6224050655649145,0.0034114468117394216,,39.99166666666667,18.3191632566622,0.6718829436086341,,57.208333333333336,31.02158950072538,-0.8770773442378612,,0.6675,0.6596710612804756,-0.0265283730440305,
2026-06-01 00:06:00+00:00,429027008,2147483648,23.97,44.7,57.3,2.0,60.7,0,409.15203857421875,19.978126883506775,7.762882232666016,54.599999999999994,16.80000000000001,405.400045468257,51.43275582804745,0.07294948609220125,,19.794924095129737,2.511365030666379,0.07294948609220141,,41.58461538461539,18.45570580939881,1.0357438947498747,,57.215384615384615,29.700921594956334,0.002848914446807991,,0.77,0.7317672671917851,1.6808622838791663,
2026-06-01 00:06:30+00:00,417050089,2147483648,31.49,35.51,46.5,0.08,46.2,0,397.7299585342407,19.420408131554723,-22.844160079956055,-21.599999999999994,-29.0,404.8521821158273,49.45749421227582,-0.14400696385905412,,19.76817295487438,2.41491670958378,-0.1440069638590542,,41.91428571428571,17.774521832488954,0.24111558814936437,,56.449999999999996,28.67906634034389,-0.34694295420639154,,0.7207142857142858,0.7268421084041915,-0.8815040822565956,
2026-06-01 00:07:00+00:00,405046692,2147483648,23.2,40.48,85.4,0.0,15.6,0,386.2826271057129,18.861456401646137,-22.894662857055664,77.80000000000001,-61.2,403.6142117818197,47.89900711310672,-0.36183599036156855,,19.707725184659164,2.338818706694664,-0.36183599036156877,,40.16,18.426332089857556,-1.3328751419561469,,58.38,28.628886510955027,0.9438019878859286,,0.6726666666666666,0.7247015806194858,-0.9281981503223177,
2026-06-01 00:07:30+00:00,429828725,2147483648,18.5,37.08,30.0,0.0,48.0,0,409.916615486145,20.015459740534425,47.26797676086426,-110.80000000000001,64.8,404.00811201334,46.30165305045764,0.1276089099101101,,19.726958594401367,2.2608229028543767,0.12760890991011012,,40.65,17.90910383017531,0.41040579527021775,,56.60625,28.553656362481263,-0.9317983540265582,,0.630625,0.7200413761259371,-0.8758177250770962,
2026-06-01 00:08:00+00:00,461888145,2147483648,18.53,38.39,87.2,2.0,45.7,0,440.4908609390259,21.508342819288373,61.14849090576172,114.4,-4.599999999999994,406.1541560677921,45.69624130523955,0.7514120174977439,,19.831745901747663,2.2312617824823993,0.7514120174977431,,40.94705882352941,17.383617202953577,0.27341497002494053,,58.40588235294118,28.625370534462853,1.0058950193288438,,0.7111764705882353,0.772244151426066,1.668932716462477,
2026-06-01 00:08:30+00:00,438166440,2147483648,15.99,43.22,30.0,0.0,32.8,0,417.86808013916016,20.40371485054493,-45.245561599731445,-114.4,-25.80000000000001,406.80492962731256,44.417760369363116,0.24907042633059764,,19.86352195445862,2.168835955535308,0.2490704263305986,,40.49444444444444,16.973559792398994,-0.45331942966319455,,56.827777777777776,28.566389249802675,-0.9391378638433658,,0.6716666666666666,0.7677104999703378,-0.8748957669494138,
2026-06-01 00:09:00+00:00,481514567,2147483648,18.96,36.82,30.0,0.0,33.3,0,459.20807552337646,22.422269312664866,82.67999076843262,0.0,1.0,409.5629899376317,44.809160198734396,1.1079226962871525,2.599641006623901,19.998192868048424,2.187947275328827,1.1079226962871525,2.599641006623901,40.11578947368421,16.577704678201407,-0.4111419286318044,0.6547005870841487,55.415789473684214,28.435604894761678,-0.8938016113160383,0.615726141078838,0.6363157894736842,0.7618268287209793,-0.8352499091453449,0.10846231155778895
2026-06-01 00:09:30+00:00,442457558,2147483648,25.88,33.73,54.5,0.94,26.1,0,421.9604091644287,20.60353560373187,-74.49533271789551,49.0,-14.399999999999991,410.18286089897157,43.702045166039085,0.26949650115252477,0.6931324860023103,20.028460004832596,2.1338889241230015,0.2694965011525251,0.6931324860023104,39.415,16.4370978037647,-0.8100578434807617,0.6873231939163494,55.370000000000005,27.6779429567262,-0.03143297178407473,0.1635151515151515,0.6515,0.74461063650743,0.3874508177229365,0.6745
2026-06-01 00:10:00+00:00,451736764,2147483648,30.83,37.49,53.9,0.0,36.4,0,430.8097496032715,21.03563230484724,17.698680877685547,-1.2000000000000028,20.599999999999994,411.1650936944144,42.8326478362371,0.4586374389919784,1.003936145312844,20.076420590547578,2.091437882628764,0.4586374389919787,1.003936145312844,39.27142857142857,16.03440497359172,-0.17907920974665087,0.0,55.3,26.97902889282711,-0.05189215688827908,0.0,0.6204761904761904,0.739550378206084,-0.8389911069767416,0.11480851063829788
2026-06-01 00:10:30+00:00,506406897,2147483648,24.91,46.96,30.0,2.0,43.4,0,482.94725131988525,23.581408755853772,104.27500343322754,-47.8,14.0,414.4279190410267,44.51387152621249,1.5392804519038559,3.3572927941973973,20.23573823442513,2.173528883115844,1.5392804519038563,3.357292794197398,39.45909090909091,15.672713901522002,0.2514503305344188,0.19038306451612894,54.15,26.875688252538183,-0.8985816390290668,0.8257515151515152,0.6831818181818181,0.7793549613906079,1.6896257123565044,1.9179260869565218
2026-06-01 00:11:00+00:00,472774818,2147483648,13.47,45.74,30.0,1.29,91.4,0,450.87320137023926,22.015293035656214,-64.14809989929199,0.0,96.00000000000001,416.01249653360117,44.14937874228902,0.789608049529502,1.5175854799984672,20.313110182304744,2.1557313839008305,0.7896080495295025,1.517585479998467,41.71739130434783,18.755451381444786,2.6489689682864346,2.534324853228962,53.1,26.73627090336612,-0.8639948362092521,0.6745,0.7095652173913044,0.7718777473907354,0.7519776085925578,0.7164813278008298
2026-06-01 00:11:30+00:00,437382593,2147483648,16.74,43.01,30.0,2.0,54.1,0,417.12054538726807,20.3672141302377,-67.50531196594238,0.0,-74.60000000000001,416.0586652358373,43.17953660279888,0.024592208137823184,0.16529157579530185,20.31536451346862,2.108375810683539,0.024592208137822185,0.16529157579530185,42.233333333333334,18.51651828166846,0.6408692220726392,0.5194737903225807,52.137499999999996,26.57033017582156,-0.8331661614105441,0.627489393939394,0.7633333333333333,0.7995469731784621,1.5467092092794876,1.3811190476190476
2026-06-01 00:12:00+00:00,450011286,2147483648,25.87,46.98,67.0,0.65,41.9,0,429.16420555114746,20.955283474177122,24.08732032775879,74.0,-24.400000000000006,416.58288684844973,42.351578949227836,0.2970684686344407,0.5594311038825446,20.34096127189696,2.0679481908802653,0.2970684686344413,0.5594311038825446,42.22,18.126775775079253,-0.01765344283895966,0.09218678815489745,52.732,26.180188438333793,0.5449922575464881,0.8380151515151515,0.7587999999999999,0.7830406545427042,-0.13894553158742326,0.0
2026-06-01 00:12:30+00:00,476648737,2147483648,19.43,38.07,76.8,0.0,21.7,0,454.56765842437744,22.195686446502805,50.80690574645996,19.599999999999994,-40.4,418.04383960137,42.15926880907533,0.8663295131709026,1.7130854130372273,20.412296855535644,2.0585580473181313,0.8663295131709029,1.7130854130372275,41.43076923076923,18.210760977636696,-1.0834675857312688,1.1395786290322576,53.6576923076923,26.08190442551192,0.8872936314294263,1.0873757575757574,0.7296153846153846,0.7815189352497137,-0.9335863172429152,0.6959126984126984
2026-06-01 00:13:00+00:00,526751896,2147483648,10.11,35.7,70.5,2.0,32.2,0,502.3497543334961,24.52879659831524,95.5641918182373,-12.599999999999994,21.000000000000007,421.166280887745,44.410387581178185,1.828028933486676,3.158041794171671,20.564759808971925,2.1684759561122164,1.8280289334866757,3.158041794171671,41.088888888888896,17.94526578523049,-0.4953333650931336,0.5920950226244341,54.28148148148148,25.779986826950097,0.6291127542999313,0.6765377643504532,0.7766666666666666,0.8043965726890226,1.520808733985333,1.433976377952756
2026-06-01 00:13:30+00:00,450853426,2147483648,33.36,34.76,59.8,0.12,61.9,0,429.9673328399658,20.994498673826456,-144.76484298706055,-21.400000000000006,59.39999999999999,421.48060417175293,43.61194102230253,0.19459644467263904,0.5704115566941297,20.580107625573874,2.129489307729616,0.194596444672639,0.5704115566941297,41.832142857142856,18.04365187582251,1.1121837907849994,1.0471068548387092,54.478571428571435,25.31956288229053,0.21017063352031928,0.2289212121212119,0.7532142857142857,0.7990552457210238,-0.7924536996724272,0.5674365079365079
2026-06-01 00:14:00+00:00,453003903,2147483648,18.95,40.9,65.9,0.0,24.7,0,432.0181875228882,21.094638062641025,4.101709365844727,12.200000000000017,-74.4,421.8439691148955,42.87075654439762,0.2373230432137602,0.6559236220081777,20.597850054438258,2.0932986593944154,0.2373230432137601,0.6559236220081777,41.241379310344826,18.00185540519523,-0.9188708018158551,0.9081330724070446,54.87241379310345,24.953612629261343,0.44192343492441993,0.46601818181818205,0.7272413793103448,0.7970252574942301,-0.9124445837472215,0.6904330708661417
2026-06-01 00:14:30+00:00,497818901,2147483648,20.7,41.22,34.7,0.0,48.2,0,474.75710010528564,23.1814990285784,85.47782516479492,-62.400000000000006,47.00000000000001,423.60774014790854,43.21865906534593,1.1835017805628831,2.5080532509592453,20.683971686909597,2.1102860871750946,1.1835017805628827,2.5080532509592453,41.473333333333336,17.73432155227654,0.37930217103812297,0.3018931451612904,54.2,24.794660159272052,-0.7864596600533726,0.7971363636363636,0.703,0.7943383713983998,-0.8850132705567245,0.4121944444444444
2026-06-01 00:15:00+00:00,432891614,2147483648,15.7,32.65,54.8,0.0,53.1,0,412.83761405944824,20.158086623996496,-123.8389720916748,40.19999999999999,9.799999999999997,423.26031672570014,42.536249667269956,-0.24503106756663062,0.23318561774225877,20.667007652622075,2.0769653157846664,-0.24503106756662982,0.23318561774225874,41.84838709677419,17.56084415145889,0.6407216422048293,0.5920950226244344,54.21935483870968,24.37815168485692,0.023818260251904252,0.012263636363636247,0.6803225806451613,0.7911278188803953,-0.8599401568357871,0.1343402489626556
2026-06-01 00:15:30+00:00,454856801,2147483648,13.06,51.17,42.4,0.21,15.7,0,433.7852487564087,21.180920349434018,41.8952693939209,-24.799999999999997,-74.80000000000001,423.5892208516598,41.88590053534852,0.2434238675647965,0.6518668480422171,20.68306742439745,2.045209987077565,0.24342386756479645,0.6518668480422172,41.03125,17.883014783361766,-1.4164977386009892,1.465949596774193,53.85,24.072578429783217,-0.47564493489545623,0.48236969696969717,0.665625,0.7826915410218107,-0.5821258773349941,0.05278695652173915
2026-06-01 00:16:00+00:00,497073893,2147483648,29.05,42.91,37.8,0.0,65.9,0,474.04660511016846,23.146806890144944,80.52271270751953,-9.200000000000003,100.4,425.118232495857,42.15154440806195,1.1607729515351604,2.414438659359218,20.757726196086768,2.0581808792999,1.1607729515351601,2.414438659359218,41.78484848484849,18.125933100328265,1.3304226260613743,1.1879647749510762,53.36363636363637,23.857622185868316,-0.6523548844216018,0.6611537290715375,0.6454545454545455,0.779030210057234,-0.8285359632036927,0.1464977375565611
2026-06-01 00:16:30+00:00,487583257,2147483648,11.31,30.73,98.1,0.47,27.0,0,464.9956293106079,22.704864712432027,-18.101951599121094,120.6,-77.80000000000001,426.29109710805557,42.06759433041091,0.9200557535702156,1.9428001188028121,20.814994975979275,2.0540817544145957,0.920055753570216,1.9428001188028121,41.35,18.028382505304677,-0.795967136584641,0.8027319391634976,54.67941176470588,24.714390108424126,1.756894992949626,1.7945787878787876,0.6402941176470588,0.7677258242214279,-0.22181632071548305,0.3881556603773585
2026-06-01 00:17:00+00:00,471527280,2147483648,13.6,29.27,50.4,0.0,25.6,0,449.68345642089844,21.95720002055168,-30.624345779418945,-95.39999999999999,-2.799999999999997,426.9594502312796,41.63252771660057,0.5458233606257311,0.986285770466395,20.8476294058242,2.0328382674121377,0.5458233606257308,0.986285770466395,40.9,17.959693433778153,-0.8519076373110095,0.8281996233521653,54.55714285714286,24.35897329182682,-0.17066166161189178,0.14372907153729073,0.622,0.7640557417300051,-0.8140767303071934,0.17691803278688523
2026-06-01 00:17:30+00:00,492797528,2147483648,27.29,39.42,78.7,0.07,12.6,0,469.96834564208984,22.947673127055168,40.56977844238281,56.60000000000001,-26.000000000000004,428.1541417704688,41.654865296179594,1.0038252092356676,1.365756188628799,20.905963953636174,2.03392896954002,1.0038252092356665,1.3657561886287988,40.11388888888889,18.318891931208654,-1.5019406737159324,1.3364160447761193,55.22777777777778,24.343325410951802,0.964215932949831,1.001530303030303,0.6066666666666667,0.758660473654529,-0.7073871452423239,0.052558441558441554
2026-06-01 00:18:00+00:00,371343667,2147483648,35.5,39.11,30.0,0.0,48.2,0,354.14091777801514,17.292037000879645,-231.6548557281494,-97.4,71.2,426.15378436526737,42.83669815725288,-1.6811021783913893,2.1089470700595,20.80829025221032,2.0916356522096136,-1.6811021783913886,2.1089470700595,40.332432432432434,18.111522637598757,0.43439570073665873,0.32010169491525436,54.545945945945945,24.35852114871821,-1.007694424307758,0.9770030303030302,0.5902702702702702,0.7546687517877794,-0.7821580910458319,0.14389333333333335
2026-06-01 00:18:30+00:00,507025675,2147483648,31.18,32.18,42.4,0.89,26.8,0,483.5373640060425,23.610222851857543,258.7928924560547,24.799999999999997,-42.800000000000004,427.6638785663404,43.26711444731723,1.2913614913639457,1.726743753837173,20.88202532062209,2.112652072622912,1.2913614913639444,1.7267437538371728,39.97631578947369,17.999465971215177,-0.7320392621950733,0.6334657794676802,54.22631578947368,24.107750062724037,-0.4905607432756575,0.3985681818181818,0.5981578947368421,0.7459869401913072,0.39121610518853783,1.384038961038961
2026-06-01 00:19:00+00:00,438607423,2147483648,20.18,37.89,34.0,0.0,40.9,0,418.28863430023193,20.424249721691012,-130.4974594116211,-16.799999999999997,28.199999999999996,427.42348768772223,42.72040052786964,-0.21382883293734484,0.1461644011089327,20.870287484752062,2.085957057024885,-0.21382883293734478,0.14616440110893272,40.0,17.761667773755455,0.05067091736339274,0.0,53.707692307692305,24.00789765467961,-0.8208837188145414,0.6724498480243161,0.5828205128205128,0.7423112863778516,-0.7851430033677883,0.14389333333333335
2026-06-01 00:19:30+00:00,414672186,2147483648,20.82,37.6,39.4,2.0,6.5,0,395.46221351623535,19.30967839434743,-45.652841567993164,10.799999999999997,-68.8,426.62445583343504,42.4708722442894,-0.733732100860955,0.8134406329507072,20.831272257491946,2.073773058803193,-0.7337321008609556,0.8134406329507073,39.1625,18.315128782176014,-1.783361743641498,1.6490627376425846,53.35,23.80583854263379,-0.5859907003492861,0.3722088414634149,0.61825,0.7662291533116027,1.8033117038527549,3.3287012987012985
2026-06-01 00:20:00+00:00,483591608,2147483648,24.99,36.96,45.3,2.0,52.9,0,461.1888961791992,22.518989071249962,131.45336532592773,11.799999999999997,92.8,427.46749096381956,42.282616427256976,0.7975240906246654,1.0485263788225818,20.872436082217753,2.064580880237157,0.797524090624665,1.0485263788225818,39.49756097560976,18.211555230194893,0.7359305042860314,0.6335812133072404,53.15365853658537,23.539977671622538,-0.3336306706039472,0.049429007633587915,0.6519512195121951,0.7867630504548213,1.7134114009402308,2.7717158469945353
2026-06-01 00:20:30+00:00,499239862,2147483648,25.31,44.02,58.6,0.03,42.2,0,476.1122341156006,23.24766768142581,29.846675872802734,26.60000000000001,-21.39999999999999,428.62569913410005,42.432947499907115,1.119095838949309,1.266938398939868,20.92898921553223,2.071921264643902,1.1190958389493086,1.266938398939868,39.56190476190476,17.992924793508553,0.1466184774499255,0.04351612903225827,53.28333333333334,23.266315195239393,0.22851348062861823,0.4187262996941897,0.6371428571428571,0.7830125866174782,-0.7753934834759713,0.12263636363636365
2026-06-01 00:21:00+00:00,459920822,2147483648,17.36,31.01,52.2,0.0,38.9,0,438.6146755218506,21.41673220321536,-74.9951171875,-12.799999999999997,-6.6000000000000085,428.8580009105594,41.952415097924586,0.23256526682712653,0.2599214572331127,20.940332075710906,2.0484577684533485,0.2325652668271274,0.2599214572331127,39.54651162790697,17.77771945357727,-0.036366398378329806,0.10901010101010099,53.25813953488372,22.98826028089057,-0.04602956126102824,0.07482896764252715,0.6223255813953488,0.7797125148146479,-0.7981474832981065,0.14389333333333335
2026-06-01 00:21:30+00:00,438541951,2147483648,26.34,36.95,36.6,0.0,81.6,0,418.2261953353882,20.42120094411075,-40.776960372924805,-31.200000000000003,85.39999999999999,428.6163689656691,41.49269531481005,-0.2504097058879743,0.23722006228124926,20.92853364090181,2.026010513418459,-0.25040970588797434,0.23722006228124926,40.502272727272725,18.678609686774518,2.2002562268768173,2.186685483870966,52.87954545454545,22.857756095952897,-0.71221100558632,0.4964487577639752,0.6081818181818182,0.7762829522714737,-0.7834537862801488,0.13859589041095893
2026-06-01 00:22:00+00:00,477820079,2147483648,20.32,31.0,90.3,0.0,50.0,0,455.68473720550537,22.250231308862567,74.91708374023438,107.39999999999999,-63.19999999999999,429.2178882598877,41.21647295526651,0.6421424990523321,0.7308591929238514,20.95790470018983,2.012523093518872,0.6421424990523318,0.7308591929238514,40.71333333333333,18.519333877673013,0.5014579211114453,0.4414909090909091,53.71111111111111,23.274881331815653,1.5720333164007854,1.6587087827426812,0.5946666666666667,0.7727477537392723,-0.7695482306989782,0.12935616438356168
2026-06-01 00:22:30+00:00,475709718,2147483648,12.96,37.89,31.7,2.0,27.7,0,453.67214012145996,22.151959966868162,-4.02519416809082,-117.19999999999999,-44.6,429.74950243079144,40.915117144769155,0.5846894585691524,0.6745,20.98386242337849,1.9978084543344312,0.5846894585691517,0.6745,40.43043478260869,18.41265108035134,-0.6913960801762925,0.745213709677419,53.23260869565217,23.242509468145034,-0.9264321791570584,0.6910015290519882,0.6252173913043478,0.7917090911592177,1.7364744500820375,3.5572945205479454
2026-06-01 00:23:00+00:00,527362137,2147483648,17.67,38.47,76.8,0.0,57.1,0,502.93172550201416,24.557213159278035,98.5191707611084,90.19999999999999,58.800000000000004,431.3065710067749,41.852171136721005,1.7113844407559422,1.944202798997215,21.05989116244018,2.0435630437852055,1.711384440755942,1.9442027989972148,40.785106382978725,18.37301871866087,0.8879811133295573,0.8025362035225047,53.734042553191486,23.244094870439156,0.9923362288519485,1.0874381679389316,0.6119148936170212,0.7883489579849565,-0.7761980115773781,0.12935616438356168
2026-06-01 00:23:30+00:00,504895554,2147483648,23.58,48.65,36.5,1.51,90.0,0,481.5059223175049,23.511031363159418,-42.851606369018555,-80.6,65.8,432.35239082574844,42.033742758356496,1.1693826974754584,1.30007474957651,21.110956583288498,2.052428845622876,1.1693826974754584,1.3000747495765097,41.81041666666667,19.51527758954925,2.469326050434437,2.4594885931558927,53.375,23.12963927012173,-0.7295833628412307,0.4929831804281349,0.630625,0.790616259097254,1.112265261283765,2.651801369863014
2026-06-01 00:24:00+00:00,486049249,2147483648,30.46,32.58,30.0,0.1,28.8,0,463.5326852798462,22.63343189842999,-35.94647407531738,-13.0,-122.4,432.988723365628,41.83141753147322,0.7301679865674513,0.8307219675763972,21.142027508087303,2.0425496841539665,0.7301679865674522,0.830721967576397,41.54489795918367,19.400161739279497,-0.6569480260249111,0.6732152380952379,52.89795918367347,23.129756175720903,-0.9899784074554687,0.6796488549618321,0.6197959183673469,0.7860011922062586,-0.6613169592126327,0.03695890410958905
2026-06-01 00:24:30+00:00,518661283,2147483648,31.88,38.44,82.5,0.55,51.8,0,494.6339445114136,24.152048071846366,62.202518463134766,105.0,45.99999999999999,434.2216277885437,42.31026562208257,1.4278406394910341,1.6020015374569392,21.202227919362485,2.065930938578251,1.4278406394910332,1.6020015374569392,41.75,19.255873739443448,0.5219186693883293,0.502013358778626,53.49,23.272154246337102,1.2465541304396432,1.4004100609756096,0.6184,0.7780020460599506,-0.08791750657520661,0.8500547945205481
2026-06-01 00:25:00+00:00,473007891,2147483648,24.15,36.55,30.0,0.08,46.8,0,451.095477104187,22.02614634297788,-87.07693481445312,-105.0,-10.0,434.5524875790465,41.95161836831218,0.39433495461133694,0.48430628882561655,21.21838318257063,2.0484188656402442,0.39433495461133666,0.48430628882561655,41.84901960784314,19.07545409733692,0.2595471838779478,0.2433490196078428,53.029411764705884,23.271882554857026,-0.9895809550611308,0.6765501519756839,0.6078431372549019,0.7738638477807067,-0.6820878617972076,0.0
2026-06-01 00:25:30+00:00,448200140,2147483648,12.9,37.71,30.0,0.0,26.4,0,427.43696212768555,20.870945416390896,-47.31702995300293,0.0,-40.8,434.41565055113574,41.550010316206354,-0.16795876512040708,0.10114770230228977,21.211701687067173,2.0288090974710142,-0.16795876512040592,0.10114770230228978,41.551923076923075,19.008630551540193,-0.7971075578453691,0.8057958015267176,52.58653846153846,23.262854585563655,-0.9709272083725744,0.6539359756097561,0.5961538461538461,0.7708618905476147,-0.7733601225640339,0.14783561643835616
2026-06-01 00:26:00+00:00,501412166,2147483648,23.27,33.69,64.1,0.0,35.3,0,478.18390464782715,23.348823469132185,101.4938850402832,68.19999999999999,17.799999999999997,435.24146666616764,41.5854280039739,1.0326318627177753,1.1719876157706357,21.252024739558966,2.0305384767565395,1.0326318627177753,1.1719876157706357,41.43396226415094,18.84454566462776,-0.3255033245861017,0.3491529411764706,52.803773584905656,23.092306096854582,0.4891770604336916,0.7216534954407293,0.5849056603773585,0.7677930977345931,-0.7618011442186027,0.16107462686567167
2026-06-01 00:26:30+00:00,501680294,2147483648,29.99,31.13,42.0,0.44,68.8,0,478.4396114349365,23.36130915209651,0.51141357421875,-44.19999999999999,67.0,436.0414323100337,41.60860067069815,1.018976328006164,1.1539355081568061,21.291085562013365,2.031669954623934,1.0189763280061637,1.1539355081568061,41.94074074074074,19.033788412392916,1.4111357485602376,1.3773187022900764,52.6037037037037,22.920617421982584,-0.46262731533287393,0.1603993902439024,0.5822222222222222,0.7607708768374518,-0.18694488255576291,0.6745
2026-06-01 00:27:00+00:00,474051365,2147483648,7.03,33.8,30.0,0.8,40.1,0,452.0906114578247,22.074736887589097,-52.69799995422363,-24.0,-57.39999999999999,436.3332355672663,41.278301713416745,0.38173508202826034,0.46470973970119267,21.305333767932925,2.0155420758504285,0.38173508202825945,0.46470973970119267,41.907272727272726,18.85835952318557,-0.095834037157408,0.09522352941176453,52.19272727272727,22.911034496144026,-0.9686479794905092,0.6302198473282442,0.5861818181818182,0.7542656249602212,0.2834786244295015,1.3396965517241382
2026-06-01 00:27:30+00:00,454408416,2147483648,30.14,33.14,52.6,1.5,34.9,0,433.3576354980469,21.16004079580307,-37.465951919555664,45.2,-10.400000000000006,436.2800998517445,40.903255809887845,-0.07144820860424465,0.0054377707529413444,21.302739250573463,1.997229287592181,-0.07144820860424467,0.0054377707529413444,41.78214285714286,18.70958050297768,-0.36784057536979775,0.3535685483870966,52.199999999999996,22.70186215830202,0.01761969997045932,0.2764006116207953,0.6025,0.7572876239940446,1.1851507558864556,2.6056027397260273
2026-06-01 00:28:00+00:00,490020694,2147483648,10.57,42.1,85.0,1.94,81.1,0,467.3201503753662,22.81836671754718,67.92502975463867,64.8,92.39999999999999,436.82466214163264,40.74436419555895,0.7484590528242311,0.8513349697815794,21.329329206134403,1.9894709079862785,0.7484590528242321,0.8513349697815794,42.47192982456141,19.259244110537495,2.0056898367212472,2.0737568627450975,52.77543859649123,22.91387820811529,1.4063337995789804,1.5858473282442753,0.6259649122807017,0.7711213070428276,1.7040575532253026,3.4002191780821915
