timestamp,memory_mb,memory_pct,jvm_gc_pause_ms_avg,http_p99_latency_ms,http_5xx_rate,container_restart_count,memory_mb_rolling_zscore,z_anomaly,memory_spike_anomaly,memory_drop_anomaly,memory_mb_ewma_score,ewma_anomaly,if_anomaly,if_score
2026-06-01 00:22:30+00:00,453.67214012146,22.15195996686816,27.7,31.7,2.0,0,0.5846894585691524,False,False,False,0.1135969122539975,False,False,0.15984695040058616
2026-06-01 00:23:00+00:00,502.93172550201416,24.557213159278035,57.1,76.8,0.0,0,1.7113844407559422,False,False,False,1.381105040506314,False,False,0.20853441990323868
2026-06-01 00:23:30+00:00,481.5059223175049,23.511031363159415,90.0,36.5,1.51,0,1.1693826974754584,False,False,False,0.810399261712569,False,False,0.1300024782602789
2026-06-01 00:24:00+00:00,463.5326852798462,22.63343189842999,28.8,30.0,0.1,0,0.7301679865674513,False,False,False,0.33466121206040567,False,False,0.19314925356182872
2026-06-01 00:24:30+00:00,494.6339445114136,24.15204807184637,51.8,82.5,0.55,0,1.427840639491034,False,False,False,1.1433463427246229,False,False,0.19943880943525127
2026-06-01 00:25:00+00:00,451.095477104187,22.02614634297788,46.8,30.0,0.08,0,0.3943349546113369,False,False,False,-0.016256247853966135,False,False,0.2043943879378256
2026-06-01 00:25:30+00:00,427.4369621276856,20.870945416390896,26.4,30.0,0.0,0,-0.167958765120407,False,False,False,-0.6484068506543565,False,False,0.20119890680624386
2026-06-01 00:26:00+00:00,478.1839046478272,23.348823469132185,35.3,64.1,0.0,0,1.0326318627177753,False,False,False,0.7233041865331564,False,False,0.20861960898047138
2026-06-01 00:26:30+00:00,478.4396114349365,23.36130915209651,68.8,42.0,0.44,0,1.018976328006164,False,False,False,0.7228893304430527,False,False,0.18873811459887324
2026-06-01 00:27:00+00:00,452.0906114578247,22.074736887589097,40.1,30.0,0.8,0,0.3817350820282603,False,False,False,-0.0025315505718588524,False,False,0.19249008654156546
2026-06-01 00:27:30+00:00,433.3576354980469,21.16004079580307,34.9,52.6,1.5,0,-0.0714482086042446,False,False,False,-0.5202603752676614,False,False,0.18101304385823663
2026-06-01 00:28:00+00:00,467.3201503753662,22.81836671754718,81.1,85.0,1.94,0,0.7484590528242311,False,False,False,0.4311158632981823,False,False,0.14289910878272394
2026-06-01 00:28:30+00:00,376.5723371505737,18.38732114993036,57.6,64.7,0.0,0,-1.4388615421138076,False,False,False,-2.0417784509508414,False,False,0.20496994381476313
2026-06-01 00:29:00+00:00,482.9531707763672,23.581697791814804,54.6,56.1,0.92,0,1.1238996328388786,False,False,False,0.870010878006121,False,False,0.1946148035950836
2026-06-01 00:29:30+00:00,476.3806238174439,23.260772647336125,13.7,64.1,0.0,0,0.9491974393480536,False,False,False,0.6817774985191296,False,False,0.17473341822228722
2026-06-01 00:30:00+00:00,405.2972402572632,19.78990430943668,45.6,36.9,0.0,0,-0.7649257923890157,False,False,False,-1.2638459622795477,False,False,0.2121490277084414
2026-06-01 00:30:30+00:00,462.0273332595825,22.559928381815556,33.6,73.4,0.48,0,0.6090537961421632,False,False,False,0.30118740054904325,False,False,0.19723082776848982
2026-06-01 00:31:00+00:00,427.737473487854,20.88561882264912,32.9,49.2,0.46,0,-0.2279625534902999,False,False,False,-0.6490160048771885,False,False,0.19775831917027764
2026-06-01 00:31:30+00:00,485.0900182723999,23.686036048457023,50.6,30.0,0.0,0,1.1639623810938569,False,False,False,0.9478519971900823,False,False,0.20930177127242505
2026-06-01 00:32:00+00:00,391.77365493774414,19.12957299500704,47.3,30.0,1.68,0,-1.1101207459122238,False,False,False,-1.6253031503167117,False,False,0.175330012073886
2026-06-01 00:32:30+00:00,428.962142944336,20.945417135953903,39.1,51.1,1.73,0,-0.1963259735624058,False,False,False,-0.5891458974046415,False,False,0.18330366516306318
2026-06-01 00:33:00+00:00,482.9460868835449,23.581351898610592,61.6,52.4,0.04,0,1.1185205158611864,False,False,False,0.9048115958914741,False,False,0.20163384063289025
2026-06-01 00:33:30+00:00,497.5943431854248,24.29659878835082,67.6,47.3,0.0,0,1.4455890943515153,False,False,False,1.2858144739002613,False,False,0.20025909304672668
2026-06-01 00:34:00+00:00,386.65765476226807,18.87976829893887,67.0,30.0,0.87,0,-1.2433926863052631,False,False,False,-1.7380863044716786,False,False,0.1795737306849936
2026-06-01 00:34:30+00:00,441.71832180023193,21.56827743165195,43.0,56.7,0.0,0,0.096546581071933,False,False,False,-0.23320280626304365,False,False,0.21821922589520643
2026-06-01 00:35:00+00:00,468.9044008255005,22.89572269655764,47.8,30.0,0.0,0,0.7548324025292958,False,False,False,0.5116591274265685,False,False,0.2110591154949329
2026-06-01 00:35:30+00:00,437.1944007873535,21.347382850945,59.6,30.0,0.03,0,-0.0250563600663595,False,False,False,-0.3664019044669182,False,False,0.206734578566865
2026-06-01 00:36:00+00:00,510.15673637390137,24.909996893256903,50.7,35.4,0.0,0,1.7326662200553793,False,False,False,1.6258605264323003,False,False,0.2059770125656094
2026-06-01 00:36:30+00:00,416.7970085144043,20.3514164313674,1.0,83.0,0.0,0,-0.5420088808820172,False,False,False,-0.9371429031935509,False,False,0.15115206660953545
2026-06-01 00:37:00+00:00,467.8486051559448,22.84417017363012,70.8,76.8,0.0,0,0.7034294445818048,False,False,False,0.47037437760415296,False,False,0.20047822708277735
2026-06-01 00:37:30+00:00,420.43846225738525,20.52922178991139,80.4,48.9,0.0,0,-0.4600375619283314,False,False,False,-0.839651682185846,False,False,0.18836453665680947
2026-06-01 00:38:00+00:00,501.7418031692505,24.49911148287356,68.3,74.9,0.0,0,1.518232909057857,False,False,False,1.3980989387902603,False,False,0.20148519739945236
2026-06-01 00:38:30+00:00,453.43242931365967,22.14025533758104,41.5,64.4,1.59,0,0.3309905596518552,False,False,False,0.05832421506551504,False,False,0.1868238189253399
2026-06-01 00:39:00+00:00,441.0351877212525,21.53492127545178,38.0,33.3,0.92,0,0.0249914489641126,False,False,False,-0.2865202294796324,False,False,0.1885173887974672
2026-06-01 00:39:30+00:00,395.37841606140137,19.305586721748117,45.0,70.0,0.0,0,-1.0933159960009406,False,False,False,-1.5312837678311162,False,False,0.21502757919569876
2026-06-01 00:40:00+00:00,508.09850788116455,24.809497455134988,51.7,46.5,0.0,0,1.661497345744747,False,False,False,1.5664147074887687,False,False,0.2077090339172603
2026-06-01 00:40:30+00:00,476.2851057052612,23.25610867701471,43.0,44.4,2.0,0,0.8721593935867475,False,False,False,0.6826022653235126,False,False,0.1755856047610248
2026-06-01 00:41:00+00:00,475.47314071655273,23.216461949050423,37.1,66.7,0.0,0,0.8434133201151427,False,False,False,0.65288252569879,False,False,0.21366403359679642
2026-06-01 00:41:30+00:00,487.4284553527832,23.800217546522617,4.2,30.0,0.0,0,1.1219798948171376,False,False,False,0.9702711242834409,False,False,0.14363493884682038
2026-06-01 00:42:00+00:00,460.1977138519287,22.470591496676207,45.1,60.4,0.27,0,0.4502895346063413,False,False,False,0.2099183382489532,False,False,0.20805327259253126
2026-06-01 00:42:30+00:00,426.2640419006348,20.813673920929432,49.8,84.7,0.0,0,-0.3841715977778666,False,False,False,-0.7351770918994148,False,False,0.21833224208407603
2026-06-01 00:43:00+00:00,419.9178247451782,20.503800036385652,79.7,81.0,2.0,0,-0.5375013433076224,False,False,False,-0.9011077876996774,False,False,0.1415191813030468
2026-06-01 00:43:30+00:00,418.9148015975952,20.45482429675758,33.7,49.5,2.0,0,-0.5582884045467004,False,False,False,-0.9157259796913368,False,False,0.16912447727708096
2026-06-01 00:44:00+00:00,490.31978702545166,23.94139585085213,26.3,79.2,0.0,0,1.2092203245326807,False,False,False,1.0886797674463442,False,False,0.19905772309771208
2026-06-01 00:44:30+00:00,394.7769804000855,19.27621974609792,35.4,30.0,2.0,0,-1.1567554329305048,False,False,False,-1.5684378965995283,False,False,0.16221187230676465
2026-06-01 00:45:00+00:00,422.5204267501831,20.630880212411284,44.7,66.4,1.97,0,-0.4635581955462439,False,False,False,-0.7831654168093624,False,False,0.17845752579306073
2026-06-01 00:45:30+00:00,430.5786018371582,21.02434579282999,49.2,36.7,0.0,0,-0.2607267412002162,False,False,False,-0.5515549431915313,False,False,0.21730163368293903
2026-06-01 00:46:00+00:00,447.6453046798706,21.857680892571807,28.2,82.1,0.0,0,0.1669350859640021,False,False,False,-0.06934969598512646,False,False,0.20688423160945724
2026-06-01 00:46:30+00:00,458.1712398529053,22.37164257094264,60.6,51.2,2.0,0,0.4299568539067413,False,False,False,0.22861353359667813,False,False,0.17444965505191834
2026-06-01 00:47:00+00:00,396.06611251831055,19.33916565030813,32.3,57.1,1.4,0,-1.1310229093490594,False,False,False,-1.5123339001959801,False,False,0.17929944788684782
2026-06-01 00:47:30+00:00,378.7802562713623,18.495129700750116,48.8,59.9,0.0,0,-1.540720833852707,False,False,False,-1.922023712835454,False,False,0.21349678695377428
2026-06-01 00:48:00+00:00,435.1197738647461,21.246082708239555,48.2,30.0,0.0,0,-0.1243592197224322,False,False,False,-0.3579503371545448,False,False,0.21583642447945606
2026-06-01 00:48:30+00:00,474.491436958313,23.168527195230126,47.4,30.0,0.0,0,0.8623297627863158,False,False,False,0.7324133834830533,False,False,0.21170610970752657
2026-06-01 00:49:00+00:00,457.9478807449341,22.36073636449873,60.3,31.1,0.0,0,0.4412620921273904,False,False,False,0.26622235873041933,False,False,0.20911901493546026
2026-06-01 00:49:30+00:00,438.5480346679688,21.41347825527191,41.7,49.9,1.78,0,-0.0511467738123283,False,False,False,-0.280083926891841,False,False,0.18048420275154214
2026-06-01 00:50:00+00:00,419.4137878417969,20.479188859462734,72.7,88.5,1.64,0,-0.5361022247098673,False,False,False,-0.8146090904483156,False,False,0.16251638121165973
2026-06-01 00:50:30+00:00,438.4172554016113,21.407092548906803,1.0,50.3,1.02,0,-0.0490781951273812,False,False,False,-0.26874571316646817,False,False,0.12818421215586795
2026-06-01 00:51:00+00:00,419.117244720459,20.46470921486616,43.5,67.8,0.53,0,-0.5424950799947327,False,False,False,-0.8142936783076571,False,False,0.20630659527117712
2026-06-01 00:51:30+00:00,453.1078777313232,22.124408092349768,47.2,49.6,0.0,0,0.3337796452735853,False,False,False,0.16780611760283004,False,False,0.21906613261571278
2026-06-01 00:52:00+00:00,397.88665771484375,19.428059458732605,58.1,53.8,0.0,0,-1.0874173826167282,False,False,False,-1.4075477406641397,False,False,0.2109026501055259
2026-06-01 00:52:30+00:00,427.44174671173096,20.871179038658735,56.1,69.2,2.0,0,-0.3196849081289413,False,False,False,-0.5467905117982883,False,False,0.17705813395028053
2026-06-01 00:53:00+00:00,417.8043909072876,20.400605024769902,68.5,45.6,0.0,0,-0.567043441702159,False,False,False,-0.8161106741611089,False,False,0.20421562621160588
2026-06-01 00:53:30+00:00,438.1649875640869,21.39477478340268,35.2,76.5,0.0,0,-0.0351598859105167,False,False,False,-0.21978953890176392,False,False,0.21300040325189434
2026-06-01 00:54:00+00:00,426.0391387939453,20.80269232392311,40.8,100.2,0.77,0,-0.3515046827882943,False,False,False,-0.5706930197861262,False,False,0.19487039043165838
2026-06-01 00:54:30+00:00,502.15750885009766,24.51940961182117,59.5,84.8,0.42,0,1.6260940218850486,False,False,False,1.631629988730676,False,False,0.18982318699615147
2026-06-01 00:55:00+00:00,465.5521411895752,22.732038144022223,23.7,30.7,0.0,0,0.6648564083037491,False,False,False,0.5574719379883253,False,False,0.19539630794868695
2026-06-01 00:55:30+00:00,463.9657144546509,22.654575901106,56.4,74.9,1.52,0,0.6194341258922167,False,False,False,0.5057452329545478,False,False,0.18480180890783654
2026-06-01 00:56:00+00:00,344.39891624450684,16.81635333225131,43.9,72.4,2.0,0,-2.443228403339784,False,False,False,-2.7930027746547257,False,False,0.15863912722417833
2026-06-01 00:56:30+00:00,399.57483863830566,19.51049016788602,61.7,80.2,0.48,0,-1.017188944295624,False,False,False,-1.2368273513403096,False,False,0.196800139115205
2026-06-01 00:57:00+00:00,389.07149600982666,18.997631641104817,17.5,48.1,0.0,0,-1.2720821419589308,False,False,False,-1.4852803615319716,False,False,0.18965814838232958
2026-06-01 00:57:30+00:00,425.6130723953247,20.781888300552964,79.8,83.8,0.0,0,-0.3349542591194784,False,False,False,-0.48308989829802906,False,False,0.18850182503686913
2026-06-01 00:58:00+00:00,330.2009916305542,16.123095294460654,58.4,61.4,0.0,0,-2.6867915053779714,False,False,False,-2.854547263294757,False,False,0.18837008624392632
2026-06-01 00:58:30+00:00,443.9106683731079,21.67532560415566,60.9,43.5,1.0,0,0.1540592365589546,False,False,False,0.06582729173405934,False,False,0.19209974495319254
2026-06-01 00:59:00+00:00,438.75456714630127,21.42356284894049,40.9,78.2,0.0,0,0.0245682026177567,False,False,False,-0.06722733745234749,False,False,0.2157703887111999
2026-06-01 00:59:30+00:00,358.10931301116943,17.485806299373507,36.5,48.2,2.0,0,-1.9664360222727784,False,False,False,-2.0757093869033048,False,False,0.1568247900423569
2026-06-01 01:00:00+00:00,367.3374185562134,17.936397390440106,14.4,30.0,0.0,0,-1.6990250898469437,False,False,False,-1.776489512000754,False,False,0.17219811637589688
2026-06-01 01:00:30+00:00,371.6873817443848,18.148797936737537,43.8,54.2,0.0,0,-1.646887262415668,False,False,False,-1.617172320571135,False,False,0.2107816967466361
2026-06-01 01:01:00+00:00,398.3049983978272,19.448486249893904,30.8,30.0,0.0,0,-0.9662137205339598,False,False,False,-0.9493432376688941,False,False,0.20324691466938816
2026-06-01 01:01:30+00:00,416.6871709823608,20.346053270623088,9.6,35.3,1.68,0,-0.5117114628823906,False,False,False,-0.4932357189545687,False,False,0.13086207646378506
2026-06-01 01:02:00+00:00,462.0838632583618,22.5626886356622,71.5,55.5,0.0,0,0.6285806472068608,False,False,False,0.6209177727097028,False,False,0.20341954711327043
2026-06-01 01:02:30+00:00,385.5779762268066,18.827049620449543,1.0,30.0,0.08,0,-1.314049196425782,False,False,False,-1.2512391551538102,False,False,0.13825844912452318
2026-06-01 01:03:00+00:00,416.2320938110352,20.32383270561695,45.2,35.0,0.0,0,-0.5645062059869127,False,False,False,-0.48895799460463546,False,False,0.2145695133493704
2026-06-01 01:03:30+00:00,394.2534971237183,19.250659039244056,48.3,41.1,1.63,0,-1.132298039098639,False,False,False,-1.0179587391741114,False,False,0.1791752750466427
2026-06-01 01:04:00+00:00,446.26917552948,21.79048708640039,76.8,30.0,0.0,0,0.2068454426372663,False,False,False,0.2725729313609756,False,False,0.19354038156559605
2026-06-01 01:04:30+00:00,410.7654685974121,20.056907646358013,81.9,30.0,1.27,0,-0.7122396554681065,False,False,False,-0.610015389403176,False,False,0.150491896662022
2026-06-01 01:05:00+00:00,430.1511564254761,21.0034744348377,52.3,30.0,0.0,0,-0.1958963873320368,False,False,False,-0.12070991797368175,False,False,0.21564204929586273
2026-06-01 01:05:30+00:00,346.9877882003784,16.942763095721602,24.4,30.1,0.93,0,-2.356300716391629,False,False,False,-2.1274186775462054,False,False,0.1569431598215279
2026-06-01 01:06:00+00:00,375.0422534942627,18.312610033899546,20.9,30.0,1.16,0,-1.600396513369225,False,False,False,-1.4012861013541114,False,False,0.16397653112892258
2026-06-01 01:06:30+00:00,352.80900287628174,17.227002093568444,46.7,62.5,0.81,0,-2.134697885877749,False,False,False,-1.869259258767337,False,False,0.1871226853113918
2026-06-01 01:07:00+00:00,428.7309617996216,20.934128994122148,64.8,47.8,0.0,0,-0.2047579469774135,False,False,False,-0.05765270744175646,False,False,0.21136115995073307
2026-06-01 01:07:30+00:00,398.9900932312012,19.481938146054745,58.7,79.1,0.0,0,-0.9658157722723304,False,False,False,-0.7630780097806689,False,False,0.21008198468323563
2026-06-01 01:08:00+00:00,365.4105072021485,17.842309921979904,17.2,69.8,0.0,0,-1.7875030659811864,False,False,False,-1.5294332062730756,False,False,0.18408215068411254
2026-06-01 01:08:30+00:00,359.06658840179443,17.53254826180637,39.0,60.9,0.0,0,-1.9074243458421252,False,False,False,-1.6288148586515832,False,False,0.2041228719676818
2026-06-01 01:09:00+00:00,388.9380054473877,18.991113547235727,8.3,68.6,0.99,0,-1.142512219268252,False,False,False,-0.9124906351720037,False,False,0.14789845203399488
2026-06-01 01:09:30+00:00,347.95553398132324,16.9900163076818,43.1,37.3,0.01,0,-2.10620316901614,False,False,False,-1.809026441799393,False,False,0.19562360235661613
2026-06-01 01:10:00+00:00,338.9382448196411,16.54971898533404,33.9,95.1,0.69,0,-2.2572390842680954,False,False,False,-1.9354316997884444,False,False,0.16476981514231653
2026-06-01 01:10:30+00:00,384.7143545150757,18.78488059155643,36.4,76.2,0.0,0,-1.145550988987347,False,False,False,-0.8917499604026077,False,False,0.20845554279104367
2026-06-01 01:11:00+00:00,449.537558555603,21.950076101347804,71.1,48.0,0.0,0,0.4024286534496434,False,False,False,0.5633046807136325,False,False,0.2033396877150897
2026-06-01 01:11:30+00:00,357.8000316619873,17.470704670995474,32.3,48.5,0.23,0,-1.7539876128751457,False,False,False,-1.4759373560817168,False,False,0.1880057525919332
2026-06-01 01:12:00+00:00,346.1788625717163,16.903264774009585,74.0,48.5,1.37,0,-1.978100698229564,False,False,False,-1.6804194623799995,False,False,0.14837616240205453
2026-06-01 01:12:30+00:00,324.382737159729,15.839000837877393,31.8,30.0,0.0,0,-2.40042915538887,False,False,False,-2.0643743227223115,False,False,0.1757745113384191
2026-06-01 01:13:00+00:00,317.6799774169922,15.511717647314072,57.4,73.6,0.0,0,-2.4789299281299595,False,False,False,-2.1054774476408014,False,False,0.1734600887320819
2026-06-01 01:13:30+00:00,378.55632305145264,18.48419546149671,64.2,30.0,1.05,0,-1.1064399198449717,False,False,False,-0.8284921386032955,False,False,0.17543489558550596
2026-06-01 01:14:00+00:00,388.2507781982422,18.957557529211044,23.3,63.7,0.0,0,-0.8804666005469439,False,False,False,-0.6193299172305154,False,False,0.20233185435642798
2026-06-01 01:14:30+00:00,359.0049638748169,17.529539251700044,18.7,59.0,0.0,0,-1.498022552774294,False,False,False,-1.2065290413873613,False,False,0.186607381209074
2026-06-01 01:15:00+00:00,368.6745138168335,18.001685244962573,26.5,46.3,0.37,0,-1.2690445535021888,False,False,False,-0.9882719148593009,False,False,0.18120766454242293
2026-06-01 01:15:30+00:00,360.3466701507568,17.595052253454924,25.5,64.5,0.0,0,-1.4253665028007438,False,False,False,-1.1396336581118043,False,False,0.19479759911184252
2026-06-01 01:16:00+00:00,360.03941440582275,17.580049531534314,47.4,69.6,0.34,0,-1.4060011297562809,False,False,False,-1.1243171903439717,False,False,0.1951188910099843
2026-06-01 01:16:30+00:00,303.4345874786377,14.816141966730356,32.7,30.0,2.0,0,-2.534795307061263,False,False,False,-2.185282052182455,False,False,0.11681172927866984
2026-06-01 01:17:00+00:00,338.07989501953125,16.50780737400055,29.9,30.0,2.0,0,-1.7643599304528692,False,False,False,-1.4514021356747404,False,False,0.13906799503174927
2026-06-01 01:17:30+00:00,356.11982250213623,17.38866320811212,57.4,38.9,0.0,0,-1.3641280198367909,False,False,False,-1.0734604547095525,False,False,0.1951402146893561
2026-06-01 01:18:00+00:00,325.3179683685303,15.884666424244642,16.0,67.7,1.38,0,-1.9804794709348927,False,False,False,-1.6321030427561336,False,False,0.13147599156123335
2026-06-01 01:18:30+00:00,334.64986991882324,16.34032567963004,54.2,59.2,0.0,0,-1.7522038727799016,False,False,False,-1.4131882432864207,False,False,0.1941478236602288
2026-06-01 01:19:00+00:00,322.33867931365967,15.739193325862288,1.0,61.3,0.0,0,-1.954787901208365,False,False,False,-1.6018472522721572,False,False,0.12502263430455357
2026-06-01 01:19:30+00:00,337.7099370956421,16.48974302224815,57.1,60.0,0.21,0,-1.6197740158268767,False,False,False,-1.279318160531038,False,False,0.18448243631781863
2026-06-01 01:20:00+00:00,376.51403617858887,18.38447442278266,23.7,88.0,1.07,0,-0.83443820094644,False,False,False,-0.5366635766060197,False,False,0.17459222542018338
2026-06-01 01:20:30+00:00,333.69988918304443,16.29393990151584,39.0,30.0,0.0,0,-1.6517512369849603,False,False,False,-1.323234648158854,False,False,0.1861474728225988
